Estado - Sigla,Data da Coleta,Produto,Bandeira,Valor de Venda
SC,10/01/2023,GASOLINA,IPIRANGA,5.11
SC,18/01/2023,ETANOL,IPIRANGA,4.56
SC,17/01/2023,DIESEL S10,BRANCA,6.4
SC,25/01/2023,DIESEL S10,RAIZEN MIME,6.39
SC,03/01/2023,GNV,RAIZEN,5.97
SC,04/01/2023,GASOLINA ADITIVADA,IPIRANGA,5.16
SC,18/01/2023,GASOLINA,IPIRANGA,5.13
SC,19/01/2023,ETANOL,BRANCA,4.52
SC,10/01/2023,ETANOL,IPIRANGA,4.73
SC,18/01/2023,GASOLINA ADITIVADA,RAIZEN,5.29
SC,24/01/2023,GASOLINA ADITIVADA,STANG,4.85
SC,05/01/2023,DIESEL S10,RAIZEN MIME,6.82
SC,25/01/2023,ETANOL,RAIZEN MIME,4.86
SC,03/01/2023,DIESEL,RAIZEN,6.29
SC,11/01/2023,DIESEL S10,ALESAT,6.49
SC,16/01/2023,GNV,BRANCA,5.87
SC,05/01/2023,GASOLINA,RAIZEN,5.19
SC,23/01/2023,GASOLINA,RAIZEN,4.97
SC,09/01/2023,DIESEL S10,IPIRANGA,6.55
SC,18/01/2023,DIESEL S10,VIBRA ENERGIA,6.63
SC,11/01/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.37
SC,16/01/2023,ETANOL,RAIZEN MIME,4.9
SC,03/01/2023,DIESEL S10,IPIRANGA,6.59
SC,09/01/2023,GNV,BRANCA,5.94
SC,19/01/2023,GASOLINA,BRANCA,5.12
SC,26/01/2023,GASOLINA ADITIVADA,IPIRANGA,5.48
SC,17/01/2023,DIESEL,RAIZEN MIME,6.35
SC,26/01/2023,GASOLINA ADITIVADA,WALENDOWSKY,5.5
SC,20/01/2023,ETANOL,RAIZEN,4.85
SC,25/01/2023,ETANOL,ALESAT,4.49
SC,18/01/2023,GASOLINA,ALESAT,5.2
SC,03/01/2023,DIESEL,VIBRA ENERGIA,6.52
SC,10/01/2023,DIESEL S10,BRANCA,6.48
SC,11/01/2023,DIESEL S10,RAIZEN MIME,6.83
SC,05/01/2023,GASOLINA,DIBRAPE,5.05
SC,17/01/2023,ETANOL,IDAZA,4.99
SC,04/01/2023,GASOLINA,RAIZEN MIME,5.12
SC,04/01/2023,DIESEL,RAIZEN MIME,6.19
SC,19/01/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.29
SC,23/01/2023,GNV,VIBRA ENERGIA,5.84
SC,03/01/2023,GNV,BRANCA,5.92
SC,16/01/2023,GNV,VIBRA ENERGIA,5.75
SC,23/01/2023,GASOLINA,RAIZEN MIME,5.11
SC,25/01/2023,GASOLINA ADITIVADA,IPIRANGA,5.26
SC,10/01/2023,DIESEL,IPIRANGA,6.39
SC,18/01/2023,ETANOL,BRANCA,4.12
SC,25/01/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.27
SC,05/01/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.36
SC,03/01/2023,GASOLINA ADITIVADA,RAIZEN,5.27
SC,11/01/2023,GASOLINA ADITIVADA,RAIZEN MIME,5.43
SC,17/01/2023,ETANOL,RAIZEN,4.89
SC,17/01/2023,DIESEL S10,DIBRAPE,6.04
SC,05/01/2023,ETANOL,VIBRA ENERGIA,4.67
SC,02/01/2023,GASOLINA ADITIVADA,RODOIL,5.25
SC,16/01/2023,DIESEL S10,IPIRANGA,6.46
SC,24/01/2023,ETANOL,ALESAT,3.99
SC,05/01/2023,GASOLINA ADITIVADA,BRANCA,5.16
SC,03/01/2023,DIESEL,IPIRANGA,6.42
SC,17/01/2023,GASOLINA,BRANCA,5.01
SC,18/01/2023,GNV,IPIRANGA,5.39
SC,16/01/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.21
SC,23/01/2023,GASOLINA,ALESAT,5.05
SC,24/01/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.12
SC,25/01/2023,DIESEL S10,BRANCA,6.32
SC,05/01/2023,GASOLINA,BRANCA,5.14
SC,11/01/2023,GNV,IPIRANGA,5.62
SC,11/01/2023,DIESEL S10,DIBRAPE,6.04
SC,10/01/2023,GASOLINA ADITIVADA,ALESAT,5.34
SC,20/01/2023,GASOLINA ADITIVADA,RAIZEN MIME,5.44
SC,16/01/2023,ETANOL,POTENCIAL,4.59
SC,24/01/2023,DIESEL S10,VIBRA ENERGIA,6.46
SC,24/01/2023,GASOLINA,STANG,4.85
SC,23/01/2023,DIESEL,ALESAT,6.44
SC,20/01/2023,GASOLINA,IPIRANGA,5.34
SC,18/01/2023,GASOLINA,VIBRA ENERGIA,5.21
SC,24/01/2023,GASOLINA ADITIVADA,BRANCA,5.12
SC,23/01/2023,GNV,RAIZEN MIME,5.54
SC,09/01/2023,ETANOL,IDAZA,4.99
SC,26/01/2023,GNV,RAIZEN MIME,5.49
SC,24/01/2023,ETANOL,BRANCA,4.42
SC,03/01/2023,DIESEL,BRANCA,6.12
SC,09/01/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.39
SC,10/01/2023,ETANOL,RAIZEN MIME,4.99
