Bandeira,Data da Coleta,Produto,Valor de Venda
IPIRANGA,07/03/2023,GASOLINA ADITIVADA,1507.09
IPIRANGA,28/02/2023,ETANOL,949.55
IPIRANGA,23/03/2023,GASOLINA,722.21
IPIRANGA,16/03/2023,ETANOL,545.69
IPIRANGA,15/03/2023,GNV,28.71
IPIRANGA,08/03/2023,GASOLINA ADITIVADA,1101.01
IPIRANGA,21/03/2023,ETANOL,923.96
IPIRANGA,01/03/2023,ETANOL,703.85
IPIRANGA,13/03/2023,DIESEL,653.2
IPIRANGA,01/03/2023,GASOLINA ADITIVADA,1076.65
IPIRANGA,10/03/2023,GASOLINA,34.32
IPIRANGA,07/03/2023,ETANOL,1040.76
IPIRANGA,23/03/2023,GASOLINA ADITIVADA,619.32
IPIRANGA,27/02/2023,GASOLINA,1454.14
IPIRANGA,02/03/2023,GASOLINA,548.59
IPIRANGA,21/03/2023,GASOLINA,1469.81
IPIRANGA,13/03/2023,GASOLINA,1471.65
IPIRANGA,20/03/2023,GASOLINA ADITIVADA,1288.2
IPIRANGA,22/03/2023,GNV,52.0
IPIRANGA,04/04/2023,DIESEL,810.46
IPIRANGA,10/04/2023,GNV,70.75
IPIRANGA,30/03/2023,GASOLINA,870.46
IPIRANGA,05/04/2023,DIESEL,639.65
IPIRANGA,11/04/2023,DIESEL S10,1743.0
IPIRANGA,28/03/2023,GASOLINA,1651.77
IPIRANGA,24/03/2023,GASOLINA ADITIVADA,12.13
IPIRANGA,06/04/2023,DIESEL S10,718.97
IPIRANGA,06/04/2023,GASOLINA ADITIVADA,732.34
IPIRANGA,11/04/2023,GASOLINA,2005.29
IPIRANGA,30/03/2023,GASOLINA ADITIVADA,792.86
IPIRANGA,06/04/2023,GNV,19.31
IPIRANGA,14/04/2023,DIESEL,22.78
IPIRANGA,27/03/2023,ETANOL,844.29
IPIRANGA,31/03/2023,GASOLINA,67.71
IPIRANGA,24/03/2023,GASOLINA,11.93
IPIRANGA,28/03/2023,DIESEL S10,1463.44
IPIRANGA,29/03/2023,DIESEL S10,959.21
IPIRANGA,07/04/2023,DIESEL S10,42.22
IPIRANGA,14/04/2023,ETANOL,24.54
IPIRANGA,31/03/2023,DIESEL,17.07
IPIRANGA,31/03/2023,GASOLINA ADITIVADA,57.57
IPIRANGA,10/04/2023,DIESEL,521.88
IPIRANGA,12/04/2023,GNV,82.06
IPIRANGA,27/03/2023,GNV,113.27
IPIRANGA,11/04/2023,GASOLINA ADITIVADA,1856.91
IPIRANGA,24/03/2023,DIESEL S10,11.88
IPIRANGA,28/03/2023,ETANOL,1027.08
IPIRANGA,14/04/2023,GASOLINA,44.51
IPIRANGA,06/04/2023,DIESEL,440.12
