Regiao - Sigla,Estado - Sigla,Municipio,Revenda,CNPJ da Revenda,Nome da Rua,Numero Rua,Complemento,Bairro,Cep,Produto,Data da Coleta,Valor de Venda,Valor de Compra,Unidade de Medida,Bandeira,Data Formatada,Mes,Ano,Data da Carga ETL
SE,RJ,RESENDE,MEIRELES E NOVAES AUTO POSTO LTDA.,09.303.303/0001-58,RUA GENERAL  JOSÉ PESSOA,23,,COMERCIAL,27536-360,ETANOL,06/06/2023,4.39,,R$ / litro,BRANCA,2023-06-06,6,2023,2023-11-23
SE,RJ,RESENDE,MEIRELES E NOVAES AUTO POSTO LTDA.,09.303.303/0001-58,RUA GENERAL  JOSÉ PESSOA,23,,COMERCIAL,27536-360,GASOLINA ADITIVADA,06/06/2023,5.29,,R$ / litro,BRANCA,2023-06-06,6,2023,2023-11-23
SE,RJ,RESENDE,MEIRELES E NOVAES AUTO POSTO LTDA.,09.303.303/0001-58,RUA GENERAL  JOSÉ PESSOA,23,,COMERCIAL,27536-360,GASOLINA,06/06/2023,5.29,,R$ / litro,BRANCA,2023-06-06,6,2023,2023-11-23
CO,MT,RONDONOPOLIS,COMERCIAL JOSE BARRIGA DE COMBUSTIVEIS LTDA,10.242.354/0001-04,RUA JOSE BARRIGA,1908,,JARDIM VERA CRUZ,78715-300,ETANOL,06/06/2023,3.59,,R$ / litro,BRANCA,2023-06-06,6,2023,2023-11-23
CO,MT,RONDONOPOLIS,COMERCIAL JOSE BARRIGA DE COMBUSTIVEIS LTDA,10.242.354/0001-04,RUA JOSE BARRIGA,1908,,JARDIM VERA CRUZ,78715-300,DIESEL S10,06/06/2023,5.49,,R$ / litro,BRANCA,2023-06-06,6,2023,2023-11-23
CO,MT,RONDONOPOLIS,COMERCIAL JOSE BARRIGA DE COMBUSTIVEIS LTDA,10.242.354/0001-04,RUA JOSE BARRIGA,1908,,JARDIM VERA CRUZ,78715-300,DIESEL,06/06/2023,5.39,,R$ / litro,BRANCA,2023-06-06,6,2023,2023-11-23
CO,MT,RONDONOPOLIS,COMERCIAL JOSE BARRIGA DE COMBUSTIVEIS LTDA,10.242.354/0001-04,RUA JOSE BARRIGA,1908,,JARDIM VERA CRUZ,78715-300,GASOLINA ADITIVADA,06/06/2023,5.49,,R$ / litro,BRANCA,2023-06-06,6,2023,2023-11-23
CO,MT,RONDONOPOLIS,COMERCIAL JOSE BARRIGA DE COMBUSTIVEIS LTDA,10.242.354/0001-04,RUA JOSE BARRIGA,1908,,JARDIM VERA CRUZ,78715-300,GASOLINA,06/06/2023,5.49,,R$ / litro,BRANCA,2023-06-06,6,2023,2023-11-23
SE,SP,SAO BERNARDO DO CAMPO,AUTO POSTO JET-LAV SETTI & SETTI LTDA.,08.188.903/0001-50,RUA AMÉRICO BRASILIENSE,444,,CENTRO,09715-020,ETANOL,06/06/2023,3.79,,R$ / litro,IPIRANGA,2023-06-06,6,2023,2023-11-23
SE,SP,SAO BERNARDO DO CAMPO,AUTO POSTO JET-LAV SETTI & SETTI LTDA.,08.188.903/0001-50,RUA AMÉRICO BRASILIENSE,444,,CENTRO,09715-020,DIESEL S10,06/06/2023,5.99,,R$ / litro,IPIRANGA,2023-06-06,6,2023,2023-11-23
SE,SP,SAO BERNARDO DO CAMPO,AUTO POSTO JET-LAV SETTI & SETTI LTDA.,08.188.903/0001-50,RUA AMÉRICO BRASILIENSE,444,,CENTRO,09715-020,GASOLINA ADITIVADA,06/06/2023,6.29,,R$ / litro,IPIRANGA,2023-06-06,6,2023,2023-11-23
SE,SP,SAO BERNARDO DO CAMPO,AUTO POSTO JET-LAV SETTI & SETTI LTDA.,08.188.903/0001-50,RUA AMÉRICO BRASILIENSE,444,,CENTRO,09715-020,GASOLINA,06/06/2023,5.29,,R$ / litro,IPIRANGA,2023-06-06,6,2023,2023-11-23
SE,SP,SAO BERNARDO DO CAMPO,COOPERATIVA DE CONSUMO DOS TRANSPORTADORES RODOVIARIOS AUTONOMOS DE TRANSPORTES DE VEICULOS (COOPERCEG),03.525.685/0004-20,RUA DOS FELTRINS,951,,DEMARCHI,09820-280,ETANOL,06/06/2023,3.49,,R$ / litro,BRANCA,2023-06-06,6,2023,2023-11-23
SE,SP,SAO BERNARDO DO CAMPO,COOPERATIVA DE CONSUMO DOS TRANSPORTADORES RODOVIARIOS AUTONOMOS DE TRANSPORTES DE VEICULOS (COOPERCEG),03.525.685/0004-20,RUA DOS FELTRINS,951,,DEMARCHI,09820-280,DIESEL S10,06/06/2023,4.69,,R$ / litro,BRANCA,2023-06-06,6,2023,2023-11-23
