Bandeira,Data da Coleta,Produto,Valor de Venda
SABBÁ,21/03/2023,DIESEL S10,36.9
SABBÁ,06/04/2023,ETANOL,4.29
SABBÁ,23/03/2023,GASOLINA,38.19
SABBÁ,06/04/2023,DIESEL,12.23
SABBÁ,04/04/2023,ETANOL,43.22
SABBÁ,30/03/2023,GASOLINA,33.48
SABBÁ,07/04/2023,ETANOL,10.78
SABBÁ,07/04/2023,DIESEL S10,18.05
SABBÁ,07/04/2023,GASOLINA ADITIVADA,17.55
SABBÁ,11/04/2023,GASOLINA ADITIVADA,100.65
SABBÁ,10/04/2023,GASOLINA ADITIVADA,66.53
SABBÁ,30/03/2023,DIESEL,37.88
SABBÁ,10/04/2023,DIESEL S10,57.35
SABBÁ,03/04/2023,GASOLINA ADITIVADA,49.18
SABBÁ,05/04/2023,GASOLINA,70.74
SABBÁ,11/04/2023,GASOLINA,119.27
SABBÁ,12/04/2023,GASOLINA ADITIVADA,48.52
SABBÁ,23/03/2023,DIESEL S10,24.02
SABBÁ,28/03/2023,DIESEL,67.96
SABBÁ,04/04/2023,GASOLINA,101.06
SABBÁ,11/04/2023,ETANOL,46.87
SABBÁ,29/03/2023,DIESEL,30.11
SABBÁ,03/04/2023,DIESEL,11.81
SABBÁ,29/03/2023,GASOLINA,78.8
SABBÁ,12/04/2023,DIESEL,36.56
SABBÁ,03/04/2023,GASOLINA,47.0
SABBÁ,29/03/2023,DIESEL S10,60.52
SABBÁ,20/03/2023,DIESEL,11.6
SABBÁ,05/04/2023,ETANOL,27.72
SABBÁ,27/03/2023,GASOLINA,56.48
SABBÁ,27/03/2023,ETANOL,26.62
SABBÁ,23/03/2023,GASOLINA ADITIVADA,33.49
SABBÁ,29/03/2023,ETANOL,35.92
SABBÁ,30/03/2023,DIESEL S10,31.96
SABBÁ,11/04/2023,DIESEL S10,72.48
SABBÁ,04/04/2023,GASOLINA ADITIVADA,86.67
SABBÁ,27/03/2023,DIESEL,24.18
SABBÁ,10/04/2023,ETANOL,32.72
SABBÁ,06/04/2023,GASOLINA,21.88
SABBÁ,12/04/2023,GASOLINA,47.51
SABBÁ,20/03/2023,GASOLINA ADITIVADA,59.62
SABBÁ,06/04/2023,DIESEL S10,6.09
SABBÁ,21/03/2023,ETANOL,22.91
SABBÁ,01/05/2023,DIESEL S10,11.78
SABBÁ,25/04/2023,DIESEL S10,40.83
SABBÁ,03/05/2023,GASOLINA ADITIVADA,133.81
SABBÁ,19/04/2023,GASOLINA,73.49
SABBÁ,04/05/2023,ETANOL,18.57
SABBÁ,20/04/2023,DIESEL,17.88
SABBÁ,01/05/2023,GASOLINA,19.77
SABBÁ,02/05/2023,DIESEL S10,24.26
SABBÁ,05/05/2023,DIESEL,13.11
SABBÁ,24/04/2023,DIESEL,43.47
SABBÁ,12/04/2023,ETANOL,18.22
SABBÁ,25/04/2023,GASOLINA ADITIVADA,52.99
SABBÁ,04/05/2023,DIESEL,17.83
SABBÁ,02/05/2023,GASOLINA ADITIVADA,30.51
SABBÁ,25/04/2023,GASOLINA,50.74
SABBÁ,17/04/2023,GASOLINA ADITIVADA,55.48
SABBÁ,24/04/2023,GASOLINA ADITIVADA,72.53
SABBÁ,24/04/2023,ETANOL,37.62
SABBÁ,05/05/2023,DIESEL S10,13.11
SABBÁ,19/04/2023,DIESEL,54.51
SABBÁ,20/04/2023,ETANOL,16.05
SABBÁ,01/05/2023,DIESEL,5.77
SABBÁ,18/04/2023,GASOLINA ADITIVADA,47.6
SABBÁ,02/05/2023,DIESEL,18.73
SABBÁ,03/05/2023,ETANOL,77.84
SABBÁ,25/04/2023,ETANOL,19.32
SABBÁ,17/04/2023,ETANOL,19.37
SABBÁ,20/04/2023,GASOLINA ADITIVADA,23.24
SABBÁ,03/05/2023,DIESEL,118.21
SABBÁ,19/04/2023,DIESEL S10,52.79
SABBÁ,26/04/2023,GASOLINA,56.47
SABBÁ,19/04/2023,ETANOL,32.05
SABBÁ,18/04/2023,DIESEL,36.13
SABBÁ,26/04/2023,DIESEL,42.33
SABBÁ,24/04/2023,DIESEL S10,41.48
SABBÁ,27/04/2023,DIESEL S10,19.07
SABBÁ,26/04/2023,DIESEL S10,35.39
SABBÁ,24/04/2023,GASOLINA,80.39
SABBÁ,18/04/2023,DIESEL S10,40.89
SABBÁ,17/04/2023,GASOLINA,53.31
SABBÁ,21/04/2023,ETANOL,10.76
SABBÁ,21/04/2023,GASOLINA ADITIVADA,35.72
SABBÁ,20/04/2023,GASOLINA,21.52
SABBÁ,25/04/2023,DIESEL,36.16
SABBÁ,03/05/2023,DIESEL S10,115.64
SABBÁ,01/05/2023,ETANOL,19.26
SABBÁ,02/05/2023,GASOLINA,29.04
SABBÁ,27/04/2023,GASOLINA ADITIVADA,17.13
SABBÁ,04/05/2023,GASOLINA,28.37
SABBÁ,18/04/2023,ETANOL,33.2
SABBÁ,27/04/2023,ETANOL,9.48
SABBÁ,02/05/2023,ETANOL,9.58
SABBÁ,17/04/2023,DIESEL S10,50.21
SABBÁ,21/04/2023,DIESEL S10,25.88
SABBÁ,27/04/2023,DIESEL,19.03
SABBÁ,18/04/2023,GASOLINA,56.09
SABBÁ,01/05/2023,GASOLINA ADITIVADA,26.26
SABBÁ,03/05/2023,GASOLINA,158.91
SABBÁ,20/04/2023,DIESEL S10,11.94
SABBÁ,26/04/2023,ETANOL,27.92
SABBÁ,27/04/2023,GASOLINA,23.02
SABBÁ,21/04/2023,GASOLINA,39.54
SABBÁ,04/05/2023,GASOLINA ADITIVADA,29.35
SABBÁ,19/04/2023,GASOLINA ADITIVADA,46.33
SABBÁ,05/05/2023,GASOLINA,12.08
SABBÁ,26/04/2023,GASOLINA ADITIVADA,41.14
SABBÁ,17/04/2023,DIESEL,18.19
SABBÁ,21/04/2023,DIESEL,44.48
SABBÁ,08/05/2023,DIESEL,5.99
SABBÁ,24/05/2023,DIESEL S10,42.46
SABBÁ,22/05/2023,GASOLINA ADITIVADA,53.11
SABBÁ,08/05/2023,ETANOL,18.56
SABBÁ,08/05/2023,DIESEL S10,12.03
SABBÁ,10/05/2023,GASOLINA ADITIVADA,64.38
