Estado - Sigla,Data da Coleta,Produto,Bandeira,Valor de Venda
PB,23/02/2023,DIESEL,BRANCA,5.99
PB,30/01/2023,GASOLINA ADITIVADA,IPIRANGA,5.04
PB,15/02/2023,GASOLINA,RAIZEN,4.89
PB,14/02/2023,DIESEL S10,ALESAT,6.32
PB,06/02/2023,ETANOL,BRANCA,3.87
PB,30/01/2023,GNV,VIBRA ENERGIA,4.44
PB,13/02/2023,GASOLINA ADITIVADA,RAIZEN,5.14
PB,15/02/2023,GASOLINA,BRANCA,4.84
PB,13/02/2023,GNV,ALESAT,4.24
PB,08/02/2023,ETANOL,RAIZEN,3.69
PB,13/02/2023,DIESEL,FAN,6.16
PB,23/02/2023,GASOLINA,RAIZEN,4.96
PB,09/02/2023,ETANOL,ALESAT,3.79
PB,20/02/2023,DIESEL,BRANCA,5.69
PB,06/02/2023,DIESEL,IPIRANGA,6.27
PB,20/02/2023,GNV,IPIRANGA,4.5
PB,22/02/2023,GASOLINA,VIBRA ENERGIA,5.19
PB,14/02/2023,DIESEL,IPIRANGA,6.02
PB,22/02/2023,GASOLINA,BRANCA,4.98
PB,07/02/2023,DIESEL S10,IPIRANGA,6.49
PB,30/01/2023,DIESEL S10,IPIRANGA,6.39
PB,09/02/2023,GASOLINA ADITIVADA,BRANCA,4.89
PB,23/02/2023,DIESEL,RAIZEN,5.53
PB,22/02/2023,ETANOL,TEMAPE,4.19
PB,21/02/2023,ETANOL,BRANCA,3.84
PB,08/02/2023,GNV,VIBRA ENERGIA,4.24
PB,31/01/2023,GASOLINA,FAN,4.98
PB,06/02/2023,DIESEL S10,RAIZEN,6.28
PB,09/02/2023,GNV,BRANCA,4.5
PB,30/01/2023,GASOLINA ADITIVADA,RAIZEN,5.07
PB,01/02/2023,GASOLINA,BRANCA,4.99
