Estado - Sigla,Data da Coleta,Produto,Bandeira,Valor de Venda
RR,17/04/2023,GASOLINA,BRANCA,6.11
RR,02/05/2023,DIESEL S10,BRANCA,6.99
RR,26/04/2023,GASOLINA,VIBRA ENERGIA,6.09
RR,17/04/2023,GASOLINA,VIBRA ENERGIA,6.09
RR,02/05/2023,DIESEL,BRANCA,6.95
RR,03/05/2023,GASOLINA,VIBRA ENERGIA,6.09
RR,18/04/2023,ETANOL,VIBRA ENERGIA,4.99
RR,24/04/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,6.15
RR,24/04/2023,DIESEL S10,BRANCA,7.02
RR,17/04/2023,DIESEL,VIBRA ENERGIA,6.93
RR,02/05/2023,ETANOL,VIBRA ENERGIA,4.89
RR,24/04/2023,GASOLINA,BRANCA,6.09
RR,01/05/2023,DIESEL,VIBRA ENERGIA,6.94
RR,17/04/2023,GASOLINA ADITIVADA,IPIRANGA,6.21
RR,25/04/2023,DIESEL,VIBRA ENERGIA,6.95
RR,01/05/2023,GASOLINA ADITIVADA,BRANCA,6.15
RR,02/05/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,6.15
RR,25/04/2023,DIESEL S10,BRANCA,6.99
RR,18/04/2023,DIESEL,BRANCA,6.94
RR,24/04/2023,DIESEL,BRANCA,6.99
RR,26/04/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,6.16
RR,02/05/2023,GASOLINA,VIBRA ENERGIA,6.09
RR,01/05/2023,DIESEL S10,BRANCA,6.98
RR,24/04/2023,GASOLINA,VIBRA ENERGIA,6.09
RR,24/04/2023,DIESEL,VIBRA ENERGIA,6.93
RR,19/04/2023,DIESEL,VIBRA ENERGIA,6.95
RR,18/04/2023,DIESEL,VIBRA ENERGIA,6.95
RR,18/04/2023,DIESEL S10,BRANCA,6.98
RR,12/04/2023,GASOLINA,VIBRA ENERGIA,6.09
RR,17/04/2023,DIESEL S10,IPIRANGA,6.99
RR,18/04/2023,GASOLINA,VIBRA ENERGIA,6.09
RR,01/05/2023,GASOLINA,VIBRA ENERGIA,6.09
RR,17/04/2023,DIESEL S10,VIBRA ENERGIA,6.98
RR,03/05/2023,DIESEL S10,VIBRA ENERGIA,7.0
RR,24/04/2023,ETANOL,VIBRA ENERGIA,4.89
RR,24/04/2023,GASOLINA ADITIVADA,BRANCA,6.2
RR,01/05/2023,GASOLINA,BRANCA,6.09
RR,17/04/2023,DIESEL,BRANCA,6.99
RR,18/04/2023,GASOLINA ADITIVADA,BRANCA,6.15
RR,26/04/2023,DIESEL,VIBRA ENERGIA,6.95
RR,24/04/2023,DIESEL S10,VIBRA ENERGIA,6.98
RR,25/04/2023,DIESEL S10,VIBRA ENERGIA,6.98
RR,03/05/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,6.14
RR,01/05/2023,DIESEL S10,VIBRA ENERGIA,6.98
RR,08/05/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,6.16
RR,16/05/2023,DIESEL S10,VIBRA ENERGIA,6.43
RR,15/05/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,6.05
RR,10/05/2023,DIESEL S10,BRANCA,6.56
RR,23/05/2023,DIESEL S10,BRANCA,6.29
RR,08/05/2023,DIESEL S10,VIBRA ENERGIA,6.47
RR,10/05/2023,GASOLINA ADITIVADA,BRANCA,6.12
RR,16/05/2023,DIESEL S10,IPIRANGA,6.47
RR,09/05/2023,DIESEL,VIBRA ENERGIA,6.43
RR,16/05/2023,DIESEL,IPIRANGA,6.43
RR,09/05/2023,DIESEL S10,VIBRA ENERGIA,6.47
RR,08/05/2023,GASOLINA,VIBRA ENERGIA,6.09
RR,08/05/2023,GASOLINA ADITIVADA,BRANCA,6.16
RR,08/05/2023,DIESEL,VIBRA ENERGIA,6.43
RR,17/05/2023,DIESEL S10,BRANCA,6.49
RR,23/05/2023,ETANOL,VIBRA ENERGIA,5.39
RR,16/05/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,6.03
RR,01/05/2023,DIESEL,IPIRANGA,6.95
RR,08/05/2023,DIESEL S10,BRANCA,6.47
RR,23/05/2023,GASOLINA,VIBRA ENERGIA,5.85
RR,22/05/2023,GASOLINA,VIBRA ENERGIA,5.88
RR,15/05/2023,DIESEL,BRANCA,6.28
RR,22/05/2023,DIESEL S10,VIBRA ENERGIA,6.29
RR,22/05/2023,GASOLINA ADITIVADA,BRANCA,5.96
RR,17/05/2023,DIESEL S10,VIBRA ENERGIA,6.47
RR,15/05/2023,DIESEL S10,VIBRA ENERGIA,6.41
RR,10/05/2023,GASOLINA,BRANCA,5.98
RR,15/05/2023,ETANOL,BRANCA,4.99
RR,17/05/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,6.07
RR,01/05/2023,ETANOL,VIBRA ENERGIA,4.79
RR,23/05/2023,DIESEL,VIBRA ENERGIA,6.09
RR,09/05/2023,ETANOL,VIBRA ENERGIA,5.14
RR,16/05/2023,DIESEL,BRANCA,6.28
RR,16/05/2023,GASOLINA ADITIVADA,IPIRANGA,6.1
RR,16/05/2023,GASOLINA ADITIVADA,BRANCA,6.0
RR,23/05/2023,DIESEL,BRANCA,6.19
RR,17/05/2023,GASOLINA,BRANCA,5.95
RR,08/05/2023,DIESEL,BRANCA,6.43
RR,15/05/2023,GASOLINA ADITIVADA,BRANCA,6.06
RR,23/05/2023,GASOLINA,BRANCA,5.88
RR,22/05/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.93
RR,15/05/2023,ETANOL,VIBRA ENERGIA,5.14
RR,17/05/2023,DIESEL,BRANCA,6.39
