Bandeira,Data da Coleta,Produto,Valor de Venda
RAIZEN,10/05/2023,DIESEL S10,614.91
RAIZEN,08/05/2023,GASOLINA ADITIVADA,886.8
RAIZEN,12/05/2023,DIESEL S10,22.21
RAIZEN,17/05/2023,DIESEL S10,588.12
RAIZEN,19/05/2023,GASOLINA,16.67
RAIZEN,22/05/2023,ETANOL,754.02
RAIZEN,09/05/2023,GNV,87.17
RAIZEN,08/05/2023,GNV,65.85
RAIZEN,15/05/2023,GASOLINA,966.66
RAIZEN,24/05/2023,DIESEL S10,543.62
RAIZEN,08/05/2023,GASOLINA,935.75
RAIZEN,18/05/2023,DIESEL,235.13
RAIZEN,23/05/2023,DIESEL S10,589.8
RAIZEN,23/05/2023,ETANOL,661.79
RAIZEN,15/05/2023,DIESEL,395.91
RAIZEN,19/05/2023,GASOLINA ADITIVADA,5.99
RAIZEN,11/05/2023,GASOLINA ADITIVADA,456.14
RAIZEN,22/05/2023,DIESEL S10,661.86
