Estado - Sigla,Data da Coleta,Produto,Bandeira,Valor de Venda
AC,19/04/2023,GASOLINA,VIBRA ENERGIA,5.93
AC,26/04/2023,ETANOL,BRANCA,4.48
AC,01/05/2023,GASOLINA ADITIVADA,IPIRANGA,6.97
AC,24/04/2023,DIESEL,IPIRANGA,7.54
AC,19/04/2023,GASOLINA ADITIVADA,IPIRANGA,6.05
AC,19/04/2023,DIESEL S10,IPIRANGA,6.74
AC,26/04/2023,GASOLINA,IPIRANGA,6.01
AC,19/04/2023,ETANOL,BRANCA,4.48
AC,01/05/2023,DIESEL S10,IPIRANGA,7.56
AC,19/04/2023,DIESEL,VIBRA ENERGIA,6.63
AC,19/04/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.95
AC,26/04/2023,DIESEL S10,IPIRANGA,6.74
AC,19/04/2023,DIESEL S10,VIBRA ENERGIA,6.66
AC,19/04/2023,GASOLINA ADITIVADA,BRANCA,6.05
AC,26/04/2023,GASOLINA ADITIVADA,IPIRANGA,6.11
AC,19/04/2023,DIESEL,SABBÁ,6.28
AC,26/04/2023,ETANOL,VIBRA ENERGIA,4.44
AC,26/04/2023,GASOLINA ADITIVADA,BRANCA,6.05
AC,19/04/2023,GASOLINA,IPIRANGA,5.94
AC,01/05/2023,ETANOL,IPIRANGA,5.49
AC,26/04/2023,DIESEL,VIBRA ENERGIA,6.64
AC,26/04/2023,DIESEL S10,VIBRA ENERGIA,6.66
AC,26/04/2023,GASOLINA,SABBÁ,5.87
AC,19/04/2023,DIESEL,IPIRANGA,6.69
AC,24/04/2023,GASOLINA ADITIVADA,IPIRANGA,6.97
AC,01/05/2023,GASOLINA,IPIRANGA,6.97
AC,19/04/2023,GASOLINA,BRANCA,5.85
AC,26/04/2023,GASOLINA,BRANCA,5.85
AC,26/04/2023,DIESEL,IPIRANGA,6.81
AC,24/04/2023,DIESEL S10,IPIRANGA,7.56
AC,03/05/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,6.02
AC,24/05/2023,GASOLINA ADITIVADA,BRANCA,6.19
AC,03/05/2023,DIESEL S10,VIBRA ENERGIA,6.84
AC,17/05/2023,ETANOL,BRANCA,5.09
AC,24/05/2023,DIESEL,IPIRANGA,6.12
AC,03/05/2023,DIESEL,VIBRA ENERGIA,6.79
AC,10/05/2023,GASOLINA,SABBÁ,6.08
AC,17/05/2023,DIESEL S10,IPIRANGA,6.47
AC,17/05/2023,GASOLINA,IPIRANGA,6.29
AC,24/05/2023,GASOLINA ADITIVADA,IPIRANGA,6.1
AC,24/05/2023,DIESEL,VIBRA ENERGIA,5.89
AC,24/05/2023,DIESEL S10,VIBRA ENERGIA,5.94
AC,10/05/2023,ETANOL,VIBRA ENERGIA,4.73
AC,24/05/2023,DIESEL S10,BRANCA,5.99
AC,10/05/2023,DIESEL S10,IPIRANGA,6.47
AC,17/05/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,6.3
AC,24/05/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,6.0
AC,24/05/2023,ETANOL,BRANCA,5.09
AC,15/05/2023,DIESEL,IPIRANGA,7.16
AC,24/05/2023,ETANOL,VIBRA ENERGIA,4.73
AC,17/05/2023,GASOLINA,BRANCA,6.29
AC,10/05/2023,DIESEL,IPIRANGA,6.49
AC,24/05/2023,DIESEL S10,IPIRANGA,6.1
AC,10/05/2023,DIESEL,SABBÁ,5.89
AC,03/05/2023,GASOLINA,IPIRANGA,5.99
AC,10/05/2023,GASOLINA ADITIVADA,IPIRANGA,6.34
AC,24/05/2023,GASOLINA,SABBÁ,5.98
AC,03/05/2023,DIESEL S10,IPIRANGA,6.79
AC,10/05/2023,GASOLINA,VIBRA ENERGIA,6.29
AC,15/05/2023,GASOLINA,IPIRANGA,6.97
AC,17/05/2023,GASOLINA,VIBRA ENERGIA,6.29
AC,17/05/2023,GASOLINA ADITIVADA,IPIRANGA,6.34
AC,17/05/2023,DIESEL S10,BRANCA,6.49
AC,10/05/2023,DIESEL,VIBRA ENERGIA,6.3
AC,24/05/2023,GASOLINA,VIBRA ENERGIA,5.98
AC,17/05/2023,GASOLINA ADITIVADA,BRANCA,6.49
AC,15/05/2023,GASOLINA ADITIVADA,IPIRANGA,7.02
AC,17/05/2023,DIESEL S10,VIBRA ENERGIA,6.3
AC,15/05/2023,ETANOL,IPIRANGA,5.49
AC,24/05/2023,GASOLINA,BRANCA,5.99
AC,03/05/2023,GASOLINA ADITIVADA,IPIRANGA,6.1
AC,10/05/2023,DIESEL S10,VIBRA ENERGIA,6.35
AC,03/05/2023,DIESEL,IPIRANGA,6.69
AC,10/05/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,6.31
AC,17/05/2023,GASOLINA,SABBÁ,6.28
AC,10/05/2023,GASOLINA ADITIVADA,SABBÁ,6.27
AC,17/05/2023,DIESEL,IPIRANGA,6.49
AC,17/05/2023,ETANOL,VIBRA ENERGIA,4.69
AC,24/05/2023,GASOLINA,IPIRANGA,5.99
AC,17/05/2023,DIESEL,VIBRA ENERGIA,6.25
AC,10/05/2023,GASOLINA,IPIRANGA,6.29
AC,12/06/2023,GASOLINA,ATEM' S,6.4
AC,21/06/2023,DIESEL,VIBRA ENERGIA,5.9
AC,21/06/2023,GASOLINA,BRANCA,5.99
AC,14/06/2023,GASOLINA,BRANCA,5.99
AC,21/06/2023,GASOLINA ADITIVADA,SABBÁ,6.03
AC,13/06/2023,GASOLINA,ATEM' S,6.43
AC,14/06/2023,GASOLINA,ATEM' S,6.45
AC,14/06/2023,DIESEL S10,VIBRA ENERGIA,5.93
