Estado - Sigla,Data da Coleta,Produto,Bandeira,Valor de Venda
SE,06/04/2023,GASOLINA,BRANCA,5.47
SE,23/03/2023,DIESEL,VIBRA ENERGIA,5.59
SE,23/03/2023,GASOLINA,VIBRA ENERGIA,5.34
SE,06/04/2023,GASOLINA ADITIVADA,RAIZEN,5.75
SE,06/04/2023,ETANOL,BRANCA,4.22
SE,29/03/2023,GASOLINA,BRANCA,5.45
SE,05/04/2023,GASOLINA,VIBRA ENERGIA,5.34
SE,11/04/2023,GASOLINA,BRANCA,5.32
SE,05/04/2023,ETANOL,PETROX DISTRIBUIDORA,4.19
SE,22/03/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.74
SE,21/03/2023,GNV,PETROX DISTRIBUIDORA,4.77
SE,11/04/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.4
SE,05/04/2023,ETANOL,VIBRA ENERGIA,4.04
SE,21/03/2023,GASOLINA,BRANCA,5.39
SE,05/04/2023,ETANOL,BRANCA,4.05
SE,21/03/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.77
SE,28/03/2023,GASOLINA ADITIVADA,BRANCA,5.33
SE,29/03/2023,GNV,VIBRA ENERGIA,4.77
SE,13/04/2023,GNV,BRANCA,4.77
SE,21/03/2023,ETANOL,RAIZEN,4.09
SE,29/03/2023,ETANOL,VIBRA ENERGIA,4.24
SE,29/03/2023,GNV,PETROX DISTRIBUIDORA,4.77
SE,05/04/2023,DIESEL,VIBRA ENERGIA,5.48
SE,21/03/2023,GASOLINA ADITIVADA,RAIZEN,5.6
SE,13/04/2023,GASOLINA,PETROX DISTRIBUIDORA,5.54
SE,11/04/2023,ETANOL,BRANCA,4.17
SE,13/04/2023,GASOLINA,BRANCA,5.54
SE,22/03/2023,DIESEL,PETROX DISTRIBUIDORA,5.99
SE,13/04/2023,ETANOL,VIBRA ENERGIA,4.19
SE,05/04/2023,DIESEL S10,PETROX DISTRIBUIDORA,5.94
SE,22/03/2023,GASOLINA,VIBRA ENERGIA,5.67
SE,29/03/2023,GASOLINA,PETROX DISTRIBUIDORA,5.55
SE,06/04/2023,GASOLINA,RAIZEN,5.49
SE,05/04/2023,GNV,VIBRA ENERGIA,4.77
SE,13/04/2023,GASOLINA ADITIVADA,BRANCA,5.59
SE,28/03/2023,ETANOL,VIBRA ENERGIA,4.06
SE,05/04/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.38
SE,22/03/2023,GASOLINA ADITIVADA,PETROX DISTRIBUIDORA,5.69
SE,06/04/2023,DIESEL,VIBRA ENERGIA,5.49
SE,28/03/2023,GASOLINA ADITIVADA,RAIZEN,5.56
SE,13/04/2023,ETANOL,PETROX DISTRIBUIDORA,4.29
SE,22/03/2023,ETANOL,PETROX DISTRIBUIDORA,4.24
SE,05/04/2023,DIESEL,BRANCA,5.53
SE,06/04/2023,ETANOL,PETROX DISTRIBUIDORA,4.29
SE,05/04/2023,GASOLINA,PETROX DISTRIBUIDORA,5.45
SE,06/04/2023,GASOLINA ADITIVADA,PETROX DISTRIBUIDORA,5.52
SE,11/04/2023,GASOLINA,VIBRA ENERGIA,5.34
