Regiao - Sigla,Data da Coleta,Produto,Bandeira,Valor de Venda
N,10/04/2023,GASOLINA,EQUADOR,6.58
N,03/04/2023,DIESEL,RAIZEN,5.64
N,21/03/2023,GASOLINA,IPIRANGA,6.05
N,05/04/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,6.14
N,04/04/2023,DIESEL S10,ALESAT,6.64
N,20/03/2023,DIESEL,IPIRANGA,6.16
N,23/03/2023,DIESEL S10,VIBRA ENERGIA,6.17
N,03/04/2023,DIESEL,BRANCA,6.17
N,11/04/2023,DIESEL,ATEM' S,6.19
N,29/03/2023,DIESEL S10,IPIRANGA,6.72
N,03/04/2023,GASOLINA ADITIVADA,SABBÁ,6.25
N,10/04/2023,GASOLINA,SABBÁ,5.91
N,04/04/2023,DIESEL,ATEM' S,6.11
N,20/03/2023,ETANOL,SABBÁ,4.44
N,27/03/2023,DIESEL S10,VIBRA ENERGIA,6.47
N,04/04/2023,DIESEL S10,EQUADOR,6.26
N,11/04/2023,GNV,ATEM' S,4.19
N,18/04/2023,DIESEL,IPIRANGA,6.29
N,20/04/2023,GASOLINA,VIBRA ENERGIA,5.12
N,21/04/2023,DIESEL S10,VIBRA ENERGIA,6.84
N,24/04/2023,GASOLINA,ALESAT,5.77
N,21/04/2023,DIESEL S10,BRANCA,6.88
N,24/04/2023,DIESEL,ALESAT,5.63
N,01/05/2023,GASOLINA,EQUADOR,6.59
N,25/04/2023,ETANOL,BRANCA,4.56
N,17/04/2023,DIESEL,IPIRANGA,6.5
N,26/04/2023,DIESEL,VIBRA ENERGIA,6.38
N,26/04/2023,ETANOL,EQUADOR,4.89
N,01/05/2023,GASOLINA,BRANCA,5.69
N,20/04/2023,DIESEL S10,IPIRANGA,6.02
N,12/04/2023,DIESEL S10,EQUADOR,7.14
N,20/04/2023,ETANOL,BRANCA,4.89
N,04/05/2023,GASOLINA,EQUADOR,6.43
N,03/05/2023,DIESEL,RAIZEN,5.72
N,13/04/2023,DIESEL S10,RAIZEN,5.89
N,26/04/2023,GASOLINA,VIBRA ENERGIA,5.98
N,17/04/2023,GASOLINA,BRANCA,5.64
N,26/04/2023,DIESEL S10,BRANCA,6.21
N,26/04/2023,DIESEL,RAIZEN,5.58
N,05/05/2023,DIESEL S10,BRANCA,6.52
N,19/04/2023,DIESEL,SABBÁ,6.18
N,26/04/2023,ETANOL,ALESAT,4.45
N,26/04/2023,GASOLINA ADITIVADA,ATEM' S,6.54
N,01/05/2023,DIESEL S10,EQUADOR,6.09
N,04/05/2023,GASOLINA,ALESAT,5.61
N,01/05/2023,DIESEL S10,ATEM' S,5.99
N,18/04/2023,GASOLINA ADITIVADA,SABBÁ,6.05
N,01/05/2023,DIESEL S10,BRANCA,5.93
N,05/05/2023,DIESEL,IPIRANGA,6.21
N,25/04/2023,DIESEL,IPIRANGA,6.24
N,01/05/2023,ETANOL,IPIRANGA,4.99
N,03/05/2023,GASOLINA,IPIRANGA,5.9
N,20/04/2023,GASOLINA ADITIVADA,BRANCA,5.83
N,10/04/2023,DIESEL,ALESAT,5.89
N,11/04/2023,GASOLINA,EQUADOR,5.78
N,10/04/2023,GASOLINA ADITIVADA,RAIZEN,6.31
N,17/04/2023,DIESEL,ATEM' S,6.29
N,03/05/2023,GASOLINA ADITIVADA,IPIRANGA,6.03
N,01/05/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,6.22
N,03/05/2023,DIESEL,ATEM' S,6.24
N,19/04/2023,GASOLINA,VIBRA ENERGIA,5.81
N,20/04/2023,ETANOL,SABBÁ,5.58
N,27/04/2023,GASOLINA,ATEM' S,6.09
N,24/04/2023,DIESEL S10,ALESAT,5.64
N,12/04/2023,DIESEL S10,ATEM' S,6.96
N,21/04/2023,DIESEL,VIBRA ENERGIA,6.77
N,02/05/2023,ETANOL,BRANCA,4.67
N,20/04/2023,GASOLINA,SABBÁ,5.34
N,03/05/2023,ETANOL,RAIZEN,4.64
N,01/05/2023,ETANOL,ATEM' S,4.9
N,25/04/2023,ETANOL,ATEM' S,4.99
N,10/04/2023,GASOLINA ADITIVADA,SIMARELLI,5.85
N,19/04/2023,DIESEL S10,ALESAT,6.64
N,19/04/2023,ETANOL,SABBÁ,4.57
N,26/04/2023,ETANOL,SABBÁ,5.09
N,19/04/2023,GASOLINA ADITIVADA,IPIRANGA,6.09
N,18/04/2023,DIESEL,ALESAT,5.3
N,26/04/2023,ETANOL,RAIZEN,4.87
N,18/04/2023,DIESEL S10,VIBRA ENERGIA,6.49
N,19/04/2023,DIESEL,IPIRANGA,6.12
N,24/04/2023,DIESEL,BRANCA,6.32
N,02/05/2023,GASOLINA ADITIVADA,SABBÁ,6.21
N,19/04/2023,DIESEL S10,VIBRA ENERGIA,6.48
N,19/04/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.89
N,17/04/2023,DIESEL,RAIZEN,5.64
N,03/05/2023,ETANOL,VIBRA ENERGIA,4.82
N,19/04/2023,GASOLINA,IPIRANGA,5.94
N,20/04/2023,DIESEL S10,SABBÁ,6.05
N,27/04/2023,GASOLINA ADITIVADA,BRANCA,5.95
N,25/04/2023,ETANOL,SABBÁ,4.99
N,02/05/2023,ETANOL,RAIZEN,4.92
N,10/04/2023,ETANOL,RAIZEN,4.72
N,17/04/2023,GASOLINA,ATEM' S,6.55
N,10/04/2023,GASOLINA,ALESAT,5.79
N,26/04/2023,GASOLINA ADITIVADA,EQUADOR,5.75
N,03/05/2023,DIESEL,BRANCA,6.25
N,03/05/2023,GASOLINA,RAIZEN,5.74
N,02/05/2023,DIESEL S10,VIBRA ENERGIA,6.4
N,01/05/2023,GASOLINA,SABBÁ,6.59
N,12/04/2023,GASOLINA ADITIVADA,ATEM' S,6.99
N,27/04/2023,GASOLINA,EQUADOR,6.55
N,04/05/2023,ETANOL,SABBÁ,4.64
N,12/04/2023,GASOLINA,EQUADOR,6.37
N,12/04/2023,DIESEL,EQUADOR,6.74
N,18/04/2023,ETANOL,ATEM' S,4.99
N,19/04/2023,ETANOL,RAIZEN,4.69
N,25/04/2023,GASOLINA,BRANCA,5.9
N,26/04/2023,DIESEL S10,ALESAT,6.44
N,11/04/2023,DIESEL S10,EQUADOR,6.23
N,13/04/2023,GASOLINA ADITIVADA,RAIZEN,5.99
N,19/04/2023,GASOLINA,EQUADOR,6.44
N,20/04/2023,DIESEL S10,ALESAT,6.44
N,21/04/2023,DIESEL,IPIRANGA,7.02
N,17/04/2023,DIESEL S10,EQUADOR,6.29
N,26/04/2023,GASOLINA,ALESAT,5.61
N,05/05/2023,DIESEL,VIBRA ENERGIA,6.37
N,03/05/2023,ETANOL,IPIRANGA,4.93
N,25/04/2023,DIESEL S10,RAIZEN,5.6
N,18/04/2023,ETANOL,VIBRA ENERGIA,4.76
N,19/04/2023,DIESEL,RAIZEN,5.37
N,02/05/2023,GASOLINA,BRANCA,5.96
N,02/05/2023,GASOLINA,IPIRANGA,5.96
N,26/04/2023,ETANOL,BRANCA,4.62
N,27/04/2023,ETANOL,ATEM' S,4.46
N,27/04/2023,DIESEL,VIBRA ENERGIA,5.91
N,02/05/2023,DIESEL S10,IPIRANGA,6.12
N,03/05/2023,DIESEL,VIBRA ENERGIA,5.99
N,04/05/2023,GASOLINA,SABBÁ,5.67
N,12/04/2023,DIESEL,ATEM' S,6.43
N,21/04/2023,GASOLINA,SABBÁ,5.65
N,04/05/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.87
N,01/05/2023,DIESEL S10,ALESAT,5.64
N,19/04/2023,DIESEL,ATEM' S,6.19
N,02/05/2023,DIESEL,BRANCA,6.34
N,17/04/2023,GASOLINA ADITIVADA,SIMARELLI,5.91
N,19/04/2023,GASOLINA,BRANCA,5.93
N,11/04/2023,DIESEL,EQUADOR,6.06
N,18/04/2023,DIESEL,BRANCA,6.54
N,03/05/2023,DIESEL,IPIRANGA,6.23
N,26/04/2023,GASOLINA,IPIRANGA,5.98
N,26/04/2023,DIESEL S10,SABBÁ,6.07
N,27/04/2023,DIESEL S10,RAIZEN,5.67
N,21/04/2023,ETANOL,SABBÁ,5.38
N,18/04/2023,GASOLINA,BRANCA,5.93
N,25/04/2023,GASOLINA,VIBRA ENERGIA,6.1
N,26/04/2023,ETANOL,ATEM' S,4.99
N,01/05/2023,DIESEL,ALESAT,5.63
N,19/04/2023,DIESEL,VIBRA ENERGIA,6.4
N,24/04/2023,GASOLINA,VIBRA ENERGIA,6.0
N,05/05/2023,GASOLINA,VIBRA ENERGIA,5.65
N,26/04/2023,DIESEL,IPIRANGA,6.42
N,04/05/2023,GASOLINA,IPIRANGA,6.08
N,18/04/2023,ETANOL,BRANCA,4.56
N,17/04/2023,DIESEL S10,BRANCA,6.04
N,05/05/2023,GASOLINA,SABBÁ,6.04
N,10/04/2023,ETANOL,SIMARELLI,4.59
N,20/04/2023,GASOLINA,IPIRANGA,5.52
N,25/04/2023,GASOLINA ADITIVADA,IPIRANGA,5.94
N,25/04/2023,ETANOL,VIBRA ENERGIA,4.73
N,05/05/2023,DIESEL S10,SABBÁ,6.56
N,26/04/2023,DIESEL S10,RAIZEN,5.61
N,03/05/2023,GASOLINA,SABBÁ,5.62
N,19/04/2023,GASOLINA ADITIVADA,BRANCA,6.04
N,17/04/2023,ETANOL,VIBRA ENERGIA,4.69
N,25/04/2023,DIESEL S10,IPIRANGA,6.22
N,18/04/2023,ETANOL,SABBÁ,4.9
N,25/04/2023,DIESEL,SABBÁ,6.24
N,02/05/2023,DIESEL S10,BRANCA,6.12
N,03/05/2023,ETANOL,SABBÁ,5.18
N,03/05/2023,DIESEL S10,SABBÁ,6.07
N,11/04/2023,ETANOL,EQUADOR,4.89
N,03/05/2023,DIESEL S10,IPIRANGA,6.25
N,02/05/2023,DIESEL,ATEM' S,6.26
N,18/04/2023,GASOLINA,ATEM' S,6.31
N,17/04/2023,DIESEL S10,SIMARELLI,6.11
N,21/04/2023,ETANOL,BRANCA,5.06
N,25/04/2023,ETANOL,IPIRANGA,4.96
N,02/05/2023,DIESEL S10,RAIZEN,5.39
N,19/04/2023,DIESEL S10,EQUADOR,7.06
N,17/04/2023,ETANOL,IPIRANGA,4.87
N,25/04/2023,DIESEL S10,ATEM' S,5.99
N,27/04/2023,DIESEL S10,VIBRA ENERGIA,6.35
N,18/04/2023,GASOLINA ADITIVADA,BRANCA,6.34
N,17/04/2023,ETANOL,BRANCA,4.63
N,24/04/2023,GASOLINA,SABBÁ,5.92
N,27/04/2023,GASOLINA ADITIVADA,ATEM' S,5.87
N,04/05/2023,DIESEL S10,IPIRANGA,6.66
N,18/04/2023,GASOLINA ADITIVADA,ATEM' S,6.33
N,21/04/2023,GASOLINA ADITIVADA,IPIRANGA,6.47
N,25/04/2023,DIESEL,BRANCA,6.48
N,24/04/2023,DIESEL,RAIZEN,5.32
N,01/05/2023,ETANOL,VIBRA ENERGIA,4.86
N,26/04/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,6.01
N,19/04/2023,GASOLINA ADITIVADA,RAIZEN,6.11
N,17/04/2023,GASOLINA ADITIVADA,RAIZEN,6.19
N,25/04/2023,GASOLINA ADITIVADA,RAIZEN,6.08
N,26/04/2023,DIESEL,EQUADOR,6.28
N,19/04/2023,GASOLINA ADITIVADA,SABBÁ,5.9
N,26/04/2023,DIESEL,BRANCA,6.1
N,03/05/2023,DIESEL S10,EQUADOR,6.18
N,10/04/2023,DIESEL,SIMARELLI,5.95
N,20/04/2023,GASOLINA,BRANCA,5.24
N,26/04/2023,GASOLINA,RAIZEN,5.86
N,01/05/2023,GASOLINA ADITIVADA,ALESAT,5.89
N,18/04/2023,DIESEL S10,IPIRANGA,6.24
N,27/04/2023,GASOLINA,RAIZEN,5.91
N,24/04/2023,GASOLINA,RAIZEN,5.59
N,19/04/2023,DIESEL S10,BRANCA,6.53
N,20/04/2023,GASOLINA,ALESAT,5.61
N,21/04/2023,DIESEL S10,SABBÁ,6.47
N,17/04/2023,ETANOL,ALESAT,4.79
N,21/04/2023,GASOLINA ADITIVADA,SABBÁ,5.95
N,18/04/2023,DIESEL S10,ALESAT,5.35
N,26/04/2023,GASOLINA,SABBÁ,5.73
N,24/04/2023,GASOLINA ADITIVADA,BRANCA,6.05
N,05/05/2023,DIESEL S10,IPIRANGA,6.41
N,19/04/2023,ETANOL,BRANCA,4.57
N,24/04/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,6.15
N,27/04/2023,GASOLINA ADITIVADA,SABBÁ,5.95
N,18/04/2023,DIESEL,VIBRA ENERGIA,6.41
N,17/04/2023,GASOLINA,RAIZEN,5.79
N,03/05/2023,DIESEL,EQUADOR,6.34
N,10/04/2023,DIESEL,RAIZEN,5.64
N,17/04/2023,DIESEL,SABBÁ,6.37
N,24/04/2023,DIESEL S10,SABBÁ,6.39
N,02/05/2023,ETANOL,VIBRA ENERGIA,4.81
N,01/05/2023,GASOLINA ADITIVADA,BRANCA,5.79
N,03/05/2023,GASOLINA ADITIVADA,RAIZEN,6.0
N,25/04/2023,GASOLINA ADITIVADA,SIMARELLI,5.86
N,03/05/2023,GASOLINA ADITIVADA,SABBÁ,5.94
N,05/05/2023,DIESEL,SABBÁ,6.56
N,11/04/2023,DIESEL,RAIZEN,5.35
N,10/04/2023,DIESEL,EQUADOR,6.12
N,03/05/2023,DIESEL S10,VIBRA ENERGIA,6.16
N,02/05/2023,DIESEL,RAIZEN,5.35
N,19/04/2023,ETANOL,VIBRA ENERGIA,4.43
N,27/04/2023,DIESEL,BRANCA,6.02
N,04/05/2023,GASOLINA,VIBRA ENERGIA,5.61
N,02/05/2023,GASOLINA,RAIZEN,5.79
N,02/05/2023,DIESEL,IPIRANGA,6.05
N,01/05/2023,GASOLINA ADITIVADA,ATEM' S,6.59
N,01/05/2023,DIESEL,IPIRANGA,6.83
N,24/04/2023,ETANOL,BRANCA,4.7
N,27/04/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,6.15
N,21/04/2023,DIESEL,BRANCA,6.72
N,24/04/2023,DIESEL,SABBÁ,6.33
N,26/04/2023,GASOLINA ADITIVADA,ALESAT,5.67
N,01/05/2023,ETANOL,SABBÁ,4.89
N,26/04/2023,DIESEL S10,VIBRA ENERGIA,6.45
N,26/04/2023,GASOLINA ADITIVADA,BRANCA,5.81
N,17/04/2023,DIESEL,SIMARELLI,6.05
N,25/04/2023,GASOLINA ADITIVADA,BRANCA,6.28
N,25/04/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,6.04
N,03/05/2023,GASOLINA,VIBRA ENERGIA,5.91
N,04/05/2023,GASOLINA,BRANCA,5.78
N,13/04/2023,GASOLINA,RAIZEN,5.79
N,17/04/2023,DIESEL,BRANCA,6.15
N,02/05/2023,GASOLINA,VIBRA ENERGIA,6.1
N,11/04/2023,ETANOL,RAIZEN,4.49
N,18/04/2023,DIESEL,SABBÁ,6.28
N,27/04/2023,GASOLINA,SABBÁ,6.07
N,17/04/2023,GASOLINA ADITIVADA,SABBÁ,6.33
N,27/04/2023,GASOLINA,VIBRA ENERGIA,5.93
N,18/04/2023,GASOLINA,VIBRA ENERGIA,6.12
N,21/04/2023,GASOLINA ADITIVADA,BRANCA,6.33
N,17/04/2023,ETANOL,EQUADOR,4.96
N,25/04/2023,DIESEL,SIMARELLI,6.05
N,18/04/2023,GASOLINA,IPIRANGA,6.03
N,18/04/2023,DIESEL S10,SABBÁ,6.23
N,17/04/2023,DIESEL S10,VIBRA ENERGIA,6.44
N,05/05/2023,GASOLINA,BRANCA,5.4
N,05/05/2023,ETANOL,IPIRANGA,5.27
N,04/05/2023,DIESEL,BRANCA,5.93
N,19/04/2023,GASOLINA,SABBÁ,5.77
N,27/04/2023,DIESEL S10,BRANCA,5.89
N,25/04/2023,DIESEL,RAIZEN,5.54
N,04/05/2023,GASOLINA ADITIVADA,IPIRANGA,6.28
N,04/05/2023,DIESEL,SABBÁ,5.94
N,12/04/2023,ETANOL,SABBÁ,4.35
N,18/04/2023,GASOLINA ADITIVADA,IPIRANGA,6.11
N,19/04/2023,DIESEL S10,SABBÁ,6.2
N,26/04/2023,GASOLINA,ATEM' S,6.26
N,10/04/2023,GASOLINA,RAIZEN,5.9
N,20/04/2023,ETANOL,IPIRANGA,4.48
N,17/04/2023,GASOLINA,IPIRANGA,6.0
N,01/05/2023,GASOLINA ADITIVADA,SABBÁ,6.72
N,19/04/2023,DIESEL,BRANCA,6.3
N,03/05/2023,GASOLINA ADITIVADA,ATEM' S,6.09
N,21/04/2023,GASOLINA,IPIRANGA,6.27
N,17/04/2023,DIESEL,EQUADOR,6.12
N,27/04/2023,DIESEL,IPIRANGA,6.25
N,25/04/2023,GASOLINA,IPIRANGA,5.98
N,20/04/2023,DIESEL,IPIRANGA,5.61
N,25/04/2023,GNV,ATEM' S,4.19
N,19/04/2023,GASOLINA,ATEM' S,6.54
N,24/04/2023,GASOLINA,BRANCA,5.68
N,21/04/2023,GASOLINA,BRANCA,6.36
N,02/05/2023,GASOLINA,ATEM' S,6.48
N,11/04/2023,GASOLINA ADITIVADA,EQUADOR,5.77
N,24/04/2023,DIESEL S10,VIBRA ENERGIA,6.52
N,05/05/2023,DIESEL,BRANCA,6.38
N,17/04/2023,ETANOL,SIMARELLI,4.59
N,26/04/2023,ETANOL,IPIRANGA,4.85
N,25/04/2023,DIESEL,VIBRA ENERGIA,6.45
N,01/05/2023,DIESEL S10,VIBRA ENERGIA,6.55
N,03/05/2023,GASOLINA,ALESAT,5.8
N,10/04/2023,DIESEL S10,SIMARELLI,6.01
N,27/04/2023,DIESEL S10,SABBÁ,6.59
N,11/04/2023,GASOLINA ADITIVADA,RAIZEN,6.27
N,26/04/2023,GASOLINA,BRANCA,5.79
N,04/05/2023,ETANOL,VIBRA ENERGIA,4.7
N,01/05/2023,DIESEL S10,SABBÁ,5.99
N,02/05/2023,ETANOL,SABBÁ,4.89
N,27/04/2023,DIESEL,ATEM' S,6.25
N,04/05/2023,DIESEL S10,VIBRA ENERGIA,6.01
N,11/04/2023,DIESEL S10,ALESAT,6.64
N,10/04/2023,DIESEL,IPIRANGA,6.28
N,21/04/2023,ETANOL,VIBRA ENERGIA,5.42
N,05/05/2023,GASOLINA ADITIVADA,IPIRANGA,5.87
N,27/04/2023,DIESEL S10,IPIRANGA,6.69
N,25/04/2023,DIESEL S10,SIMARELLI,6.11
N,10/04/2023,ETANOL,ALESAT,4.49
N,17/04/2023,GASOLINA,SABBÁ,6.08
N,17/04/2023,GASOLINA,VIBRA ENERGIA,5.94
N,20/04/2023,DIESEL,BRANCA,6.12
N,03/05/2023,GASOLINA,EQUADOR,5.85
N,13/04/2023,ETANOL,RAIZEN,4.49
N,17/04/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,6.05
N,24/04/2023,ETANOL,VIBRA ENERGIA,4.86
N,26/04/2023,DIESEL,ATEM' S,6.24
N,03/05/2023,GASOLINA ADITIVADA,BRANCA,5.98
N,19/04/2023,GASOLINA,RAIZEN,5.84
N,20/04/2023,ETANOL,ALESAT,4.45
N,05/05/2023,ETANOL,VIBRA ENERGIA,5.36
N,26/04/2023,DIESEL,SABBÁ,6.08
N,01/05/2023,ETANOL,BRANCA,4.64
N,17/04/2023,DIESEL,ALESAT,5.79
N,24/04/2023,ETANOL,ATEM' S,4.98
N,03/05/2023,GASOLINA,BRANCA,5.87
N,04/05/2023,DIESEL S10,ALESAT,6.44
N,05/05/2023,GASOLINA ADITIVADA,BRANCA,5.98
N,10/04/2023,DIESEL,SABBÁ,6.29
N,18/04/2023,DIESEL S10,ATEM' S,6.22
N,24/04/2023,ETANOL,EQUADOR,4.99
N,21/04/2023,DIESEL,SABBÁ,6.35
N,05/05/2023,DIESEL S10,VIBRA ENERGIA,6.83
N,17/04/2023,ETANOL,ATEM' S,4.93
N,26/04/2023,DIESEL S10,IPIRANGA,6.56
N,26/04/2023,DIESEL S10,ATEM' S,6.67
N,02/05/2023,GASOLINA ADITIVADA,ATEM' S,6.5
N,19/04/2023,DIESEL S10,IPIRANGA,6.57
N,26/04/2023,GASOLINA ADITIVADA,IPIRANGA,6.09
N,26/04/2023,DIESEL S10,EQUADOR,6.32
N,17/04/2023,GASOLINA,EQUADOR,6.31
N,24/04/2023,ETANOL,RAIZEN,4.39
N,01/05/2023,GASOLINA,IPIRANGA,6.34
N,18/04/2023,DIESEL S10,BRANCA,6.26
N,20/04/2023,GASOLINA ADITIVADA,SABBÁ,5.88
N,24/04/2023,DIESEL S10,ATEM' S,6.17
N,01/05/2023,DIESEL S10,IPIRANGA,6.66
N,02/05/2023,DIESEL S10,ATEM' S,6.19
N,24/04/2023,GASOLINA,IPIRANGA,6.01
N,24/04/2023,DIESEL,VIBRA ENERGIA,6.16
N,25/04/2023,DIESEL S10,VIBRA ENERGIA,6.68
N,01/05/2023,DIESEL,VIBRA ENERGIA,6.5
N,21/04/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,6.44
N,18/04/2023,GASOLINA,ALESAT,5.79
N,25/04/2023,ETANOL,SIMARELLI,4.59
N,02/05/2023,GASOLINA,SABBÁ,5.97
N,02/05/2023,GASOLINA ADITIVADA,BRANCA,6.24
N,01/05/2023,ETANOL,ALESAT,4.64
N,24/04/2023,GASOLINA ADITIVADA,SABBÁ,6.1
N,24/04/2023,DIESEL,IPIRANGA,6.58
N,25/04/2023,GASOLINA,RAIZEN,5.78
N,03/05/2023,DIESEL S10,RAIZEN,5.66
N,17/04/2023,DIESEL S10,ALESAT,5.79
N,03/05/2023,DIESEL S10,BRANCA,5.74
N,17/04/2023,GASOLINA ADITIVADA,ATEM' S,6.54
N,17/04/2023,GASOLINA ADITIVADA,IPIRANGA,6.12
N,21/04/2023,DIESEL S10,IPIRANGA,7.02
N,26/04/2023,GASOLINA ADITIVADA,RAIZEN,6.12
N,27/04/2023,DIESEL,RAIZEN,5.64
N,19/04/2023,ETANOL,ATEM' S,4.99
N,24/04/2023,DIESEL,EQUADOR,6.64
N,17/04/2023,DIESEL,VIBRA ENERGIA,6.13
N,25/04/2023,DIESEL S10,BRANCA,6.2
N,03/05/2023,GASOLINA ADITIVADA,EQUADOR,5.65
N,27/04/2023,DIESEL S10,ATEM' S,6.28
N,02/05/2023,GASOLINA ADITIVADA,IPIRANGA,5.98
N,05/05/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,6.42
N,03/05/2023,DIESEL S10,ATEM' S,6.29
N,03/05/2023,ETANOL,ATEM' S,4.99
N,18/04/2023,DIESEL,ATEM' S,6.22
N,25/04/2023,GASOLINA ADITIVADA,ATEM' S,6.33
N,02/05/2023,ETANOL,ATEM' S,4.89
N,20/04/2023,DIESEL S10,BRANCA,6.12
N,24/04/2023,GASOLINA,EQUADOR,6.39
N,24/04/2023,GASOLINA,ATEM' S,6.68
N,27/04/2023,DIESEL,SABBÁ,6.54
N,24/04/2023,GASOLINA ADITIVADA,ATEM' S,6.7
N,24/04/2023,GASOLINA ADITIVADA,ALESAT,5.89
N,05/05/2023,GASOLINA,IPIRANGA,5.59
N,01/05/2023,GASOLINA,VIBRA ENERGIA,6.18
N,19/04/2023,DIESEL S10,RAIZEN,5.67
N,02/05/2023,DIESEL S10,SABBÁ,6.26
N,03/05/2023,DIESEL S10,ALESAT,6.64
N,17/04/2023,GASOLINA ADITIVADA,EQUADOR,6.35
N,25/04/2023,GASOLINA,SABBÁ,5.97
N,01/05/2023,GASOLINA ADITIVADA,IPIRANGA,6.51
N,04/05/2023,ETANOL,ALESAT,4.45
N,01/05/2023,GASOLINA,ATEM' S,6.59
N,17/04/2023,DIESEL S10,RAIZEN,5.73
N,04/05/2023,DIESEL,VIBRA ENERGIA,5.93
N,26/04/2023,ETANOL,VIBRA ENERGIA,4.69
N,04/05/2023,GASOLINA ADITIVADA,BRANCA,6.17
N,20/04/2023,GASOLINA ADITIVADA,IPIRANGA,5.6
N,24/04/2023,ETANOL,SABBÁ,4.82
N,27/04/2023,ETANOL,BRANCA,4.53
N,27/04/2023,GASOLINA,IPIRANGA,5.69
N,04/05/2023,ETANOL,BRANCA,4.47
N,19/04/2023,GASOLINA,ALESAT,5.8
N,27/04/2023,DIESEL S10,EQUADOR,7.19
N,03/05/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,6.04
N,10/04/2023,DIESEL,ATEM' S,6.37
N,17/04/2023,DIESEL S10,IPIRANGA,6.48
N,17/04/2023,GASOLINA ADITIVADA,ALESAT,5.89
N,02/05/2023,DIESEL,SABBÁ,6.24
N,17/04/2023,ETANOL,SABBÁ,4.79
N,26/04/2023,GASOLINA,EQUADOR,5.71
N,03/05/2023,ETANOL,BRANCA,4.65
N,03/05/2023,DIESEL,SABBÁ,6.11
N,01/05/2023,ETANOL,EQUADOR,4.99
N,24/04/2023,GASOLINA ADITIVADA,EQUADOR,6.35
N,12/04/2023,GASOLINA,ATEM' S,6.4
N,26/04/2023,GASOLINA ADITIVADA,SABBÁ,5.97
N,01/05/2023,GASOLINA ADITIVADA,EQUADOR,6.64
N,24/04/2023,DIESEL S10,EQUADOR,6.29
N,24/04/2023,ETANOL,ALESAT,4.69
N,27/04/2023,ETANOL,SABBÁ,4.59
N,04/05/2023,GASOLINA ADITIVADA,SABBÁ,5.87
N,04/05/2023,DIESEL S10,ATEM' S,6.79
N,10/04/2023,DIESEL S10,RAIZEN,5.73
N,21/04/2023,GASOLINA,VIBRA ENERGIA,6.34
N,25/04/2023,GASOLINA ADITIVADA,SABBÁ,6.21
N,01/05/2023,DIESEL,ATEM' S,5.99
N,20/04/2023,DIESEL S10,VIBRA ENERGIA,7.01
N,17/04/2023,DIESEL S10,ATEM' S,6.29
N,18/04/2023,ETANOL,IPIRANGA,4.92
N,17/04/2023,ETANOL,RAIZEN,4.49
N,24/04/2023,DIESEL,ATEM' S,6.38
N,01/05/2023,DIESEL,BRANCA,5.91
N,19/04/2023,GASOLINA ADITIVADA,ATEM' S,6.54
N,04/05/2023,GASOLINA,ATEM' S,6.36
N,24/04/2023,DIESEL S10,IPIRANGA,6.5
N,02/05/2023,ETANOL,IPIRANGA,4.89
N,02/05/2023,DIESEL,VIBRA ENERGIA,6.17
N,11/04/2023,GASOLINA,ALESAT,5.8
N,04/05/2023,GASOLINA ADITIVADA,ALESAT,5.67
N,27/04/2023,GASOLINA ADITIVADA,IPIRANGA,6.05
N,25/04/2023,DIESEL S10,SABBÁ,6.19
N,04/05/2023,DIESEL S10,EQUADOR,7.06
N,27/04/2023,GASOLINA,BRANCA,5.68
N,03/05/2023,GASOLINA,ATEM' S,5.95
N,18/04/2023,GNV,ATEM' S,4.19
N,27/04/2023,ETANOL,VIBRA ENERGIA,4.82
N,24/04/2023,GASOLINA ADITIVADA,RAIZEN,5.79
N,25/04/2023,DIESEL,ATEM' S,6.07
N,04/05/2023,DIESEL,IPIRANGA,6.21
N,13/04/2023,DIESEL,BRANCA,5.9
N,10/04/2023,DIESEL S10,ALESAT,5.89
N,27/04/2023,ETANOL,IPIRANGA,5.21
N,24/04/2023,DIESEL S10,BRANCA,6.1
N,01/05/2023,GASOLINA,ALESAT,5.75
N,17/04/2023,GASOLINA ADITIVADA,BRANCA,5.97
N,25/04/2023,GASOLINA,ATEM' S,6.31
N,21/04/2023,ETANOL,IPIRANGA,5.29
N,04/05/2023,ETANOL,ATEM' S,4.46
N,12/04/2023,ETANOL,BRANCA,4.89
N,11/04/2023,GASOLINA,RAIZEN,6.02
N,20/04/2023,DIESEL,SABBÁ,5.96
N,18/04/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,6.15
N,19/04/2023,DIESEL S10,ATEM' S,7.22
N,24/04/2023,ETANOL,IPIRANGA,4.93
N,20/04/2023,GASOLINA ADITIVADA,ALESAT,5.67
N,24/04/2023,GASOLINA ADITIVADA,IPIRANGA,6.15
