Bandeira,Data da Coleta,Produto,Valor de Venda
RAIZEN MIME,08/05/2023,GASOLINA,67.24
RAIZEN MIME,08/05/2023,DIESEL S10,23.52
RAIZEN MIME,25/05/2023,ETANOL,9.18
RAIZEN MIME,09/05/2023,GASOLINA,28.07
RAIZEN MIME,15/05/2023,DIESEL S10,11.71
RAIZEN MIME,16/05/2023,ETANOL,24.15
RAIZEN MIME,10/05/2023,GASOLINA ADITIVADA,23.59
RAIZEN MIME,25/05/2023,DIESEL S10,10.72
RAIZEN MIME,16/05/2023,GASOLINA ADITIVADA,47.63
RAIZEN MIME,24/05/2023,GASOLINA,21.91
RAIZEN MIME,15/05/2023,DIESEL,5.29
RAIZEN MIME,17/05/2023,DIESEL,10.58
RAIZEN MIME,17/05/2023,GASOLINA ADITIVADA,22.56
RAIZEN MIME,08/05/2023,DIESEL,16.67
RAIZEN MIME,16/05/2023,GNV,5.69
RAIZEN MIME,09/05/2023,GASOLINA ADITIVADA,28.83
RAIZEN MIME,08/05/2023,GASOLINA ADITIVADA,51.45
RAIZEN MIME,13/06/2023,GASOLINA,45.54
RAIZEN MIME,12/06/2023,GASOLINA ADITIVADA,11.48
RAIZEN MIME,01/06/2023,GNV,5.49
RAIZEN MIME,01/06/2023,DIESEL,5.63
RAIZEN MIME,12/06/2023,ETANOL,5.06
RAIZEN MIME,06/06/2023,ETANOL,19.49
RAIZEN MIME,31/05/2023,DIESEL,15.05
RAIZEN MIME,29/05/2023,GASOLINA,16.37
RAIZEN MIME,06/06/2023,DIESEL,15.57
RAIZEN MIME,13/06/2023,ETANOL,18.36
RAIZEN MIME,07/06/2023,DIESEL S10,5.09
RAIZEN MIME,13/06/2023,GASOLINA ADITIVADA,23.26
RAIZEN MIME,07/06/2023,GNV,5.69
RAIZEN MIME,14/06/2023,ETANOL,10.18
RAIZEN MIME,31/05/2023,GASOLINA ADITIVADA,27.3
RAIZEN MIME,07/06/2023,GASOLINA,11.37
RAIZEN MIME,05/06/2023,ETANOL,18.74
RAIZEN MIME,05/06/2023,DIESEL S10,16.92
RAIZEN MIME,05/06/2023,GASOLINA,50.51
RAIZEN MIME,31/05/2023,ETANOL,23.21
RAIZEN MIME,30/05/2023,DIESEL S10,16.91
RAIZEN MIME,14/06/2023,GNV,5.69
RAIZEN MIME,13/06/2023,DIESEL S10,11.68
RAIZEN MIME,07/06/2023,ETANOL,5.19
RAIZEN MIME,12/06/2023,GASOLINA,11.08
RAIZEN MIME,01/06/2023,GASOLINA ADITIVADA,5.99
RAIZEN MIME,14/06/2023,GASOLINA,28.28
RAIZEN MIME,14/06/2023,GASOLINA ADITIVADA,29.61
RAIZEN MIME,01/06/2023,GASOLINA,11.3
RAIZEN MIME,06/06/2023,GASOLINA,39.54
RAIZEN MIME,01/06/2023,ETANOL,4.59
RAIZEN MIME,06/06/2023,DIESEL S10,27.45
RAIZEN MIME,30/05/2023,ETANOL,13.87
RAIZEN MIME,29/05/2023,GASOLINA ADITIVADA,17.37
RAIZEN MIME,05/06/2023,GNV,4.99
RAIZEN MIME,12/06/2023,DIESEL,5.49
RAIZEN MIME,06/06/2023,GASOLINA ADITIVADA,40.91
RAIZEN MIME,29/05/2023,GNV,4.99
RAIZEN MIME,29/05/2023,DIESEL,5.49
